ID,Layer_1,ObsDate,County,County_lsad,SWCD_name,Year,shape,Land_Cover_Class,Description,
7980,21,8/17/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.660534909091, 35.778676),"Developed, Open Space","Areas with a mixture of some constructed materials, but mostly vegetation in the form of lawn grasses. Impervious surfaces account for less than 20% of total cover."
7981,42,8/17/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.662611363636, 35.746774),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
7982,52,11/7/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.257136933852, 35.23711),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7983,52,10/25/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.245253044237, 35.242023),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7984,42,7/20/2012,San Miguel,San Miguel County,Tierra y Montes,2012,c(-105.485412377953, 35.67692),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
7985,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.665324734002, 35.30861),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7986,71,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.71145983702, 35.327285),Grassland/Herbaceous,"Areas dominated by herbaceous grasses and forbs, generally without woody vegetation."
7987,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.632056020055, 35.390544),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7988,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.653603814461, 35.391832),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7989,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.643206066225, 35.347923),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7990,42,6/1/2006,San Miguel,San Miguel County,Tierra y Montes,2006,c(-105.622396, 35.577616),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
7991,22,6/30/2000,San Miguel,San Miguel County,Tierra y Montes,2000,c(-105.549954, 35.420149),"Developed, Low Intensity",Areas with a mixture of constructed materials and vegetation. Impervious surfaces account for 20-49% of total cover.
7992,52,10/25/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.24875627381, 35.243104),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7993,42,8/17/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.658795909091, 35.812454),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
7994,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.7062992, 35.303324),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7995,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.66468415942, 35.425146),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7996,21,6/30/2000,San Miguel,San Miguel County,Tierra y Montes,2000,c(-105.311205977059, 35.408561),"Developed, Open Space","Areas with a mixture of some constructed materials, but mostly vegetation in the form of lawn grasses. Impervious surfaces account for less than 20% of total cover."
7997,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.656522204012, 35.4328),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7998,52,6/1/2006,San Miguel,San Miguel County,Tierra y Montes,2006,c(-105.277995, 35.269779),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
7999,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.697716428571, 35.286704),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8000,52,6/30/2000,San Miguel,San Miguel County,Tierra y Montes,2000,c(-105.306903865385, 35.824391),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8001,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.681930402299, 35.319625),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8002,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.698904907186, 35.344931),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8003,42,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.675197453488, 35.729119),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8004,42,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.690089217971, 35.659436),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8005,42,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.636675963743, 35.385966),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8006,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.637841378378, 35.438796),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8007,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.658339868709, 35.264629),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8008,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.657408518536, 35.384295),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8009,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.679478599515, 35.308959),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8010,42,6/30/2000,San Miguel,San Miguel County,Tierra y Montes,2000,c(-105.277946125, 35.454868),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8011,52,6/1/2006,San Miguel,San Miguel County,Tierra y Montes,2006,c(-105.279715, 35.269993),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8012,71,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.63416511102, 35.354749),Grassland/Herbaceous,"Areas dominated by herbaceous grasses and forbs, generally without woody vegetation."
8013,21,6/30/2000,San Miguel,San Miguel County,Tierra y Montes,2000,c(-105.229241020533, 35.536889),"Developed, Open Space","Areas with a mixture of some constructed materials, but mostly vegetation in the form of lawn grasses. Impervious surfaces account for less than 20% of total cover."
8014,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.642454252101, 35.335768),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8015,42,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.670661946281, 35.418509),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8016,71,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.682620472656, 35.294647),Grassland/Herbaceous,"Areas dominated by herbaceous grasses and forbs, generally without woody vegetation."
8017,42,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.711466428571, 35.277256),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8018,42,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.686851950771, 35.40221),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8019,42,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.640311423574, 35.371211),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8020,52,6/1/2006,San Miguel,San Miguel County,Tierra y Montes,2006,c(-105.278361, 35.269695),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8021,71,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.686516633966, 35.319509),Grassland/Herbaceous,"Areas dominated by herbaceous grasses and forbs, generally without woody vegetation."
8022,21,6/30/2000,San Miguel,San Miguel County,Tierra y Montes,2000,c(-105.344423442308, 35.858969),"Developed, Open Space","Areas with a mixture of some constructed materials, but mostly vegetation in the form of lawn grasses. Impervious surfaces account for less than 20% of total cover."
8023,22,6/30/2000,San Miguel,San Miguel County,Tierra y Montes,2000,c(-105.239545063437, 35.606044),"Developed, Low Intensity",Areas with a mixture of constructed materials and vegetation. Impervious surfaces account for 20-49% of total cover.
8024,52,7/15/2003,San Miguel,San Miguel County,Tierra y Montes,2003,c(-105.695117746914, 35.426776),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8025,42,6/1/2006,San Miguel,San Miguel County,Tierra y Montes,2006,c(-105.606216, 35.584767),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8026,42,6/1/2006,San Miguel,San Miguel County,Tierra y Montes,2006,c(-105.62405575, 35.576346),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8027,42,8/17/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.659272311008, 35.834736),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8028,42,10/28/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.287785263359, 35.26367),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8029,52,8/17/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.655398363636, 35.822722),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8030,71,8/17/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.670178933794, 35.737999),Grassland/Herbaceous,"Areas dominated by herbaceous grasses and forbs, generally without woody vegetation."
8031,42,8/18/2017,San Miguel,San Miguel County,Tierra y Montes,2017,c(-105.523773390316, 35.680825),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8032,42,6/23/2014,San Miguel,San Miguel County,Tierra y Montes,2014,c(-105.623395, 35.576877),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8033,42,7/22/2014,San Miguel,San Miguel County,Tierra y Montes,2014,c(-105.58090395, 35.662305),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8034,42,7/25/2014,San Miguel,San Miguel County,Tierra y Montes,2014,c(-105.53901045, 35.552225),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8035,52,7/13/2015,San Miguel,San Miguel County,Tierra y Montes,2015,c(-105.655099994444, 35.403917),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8036,42,6/24/2014,San Miguel,San Miguel County,Tierra y Montes,2014,c(-105.6307189, 35.627171),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8037,42,6/3/2016,San Miguel,San Miguel County,Tierra y Montes,2016,c(-105.622786, 35.544379),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8038,52,7/13/2016,San Miguel,San Miguel County,Tierra y Montes,2016,c(-105.677714, 35.741853),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8039,42,7/23/2016,San Miguel,San Miguel County,Tierra y Montes,2016,c(-105.587862958333, 35.600829),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8040,52,8/20/2016,San Miguel,San Miguel County,Tierra y Montes,2016,c(-105.659533958333, 35.811303),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8041,42,8/20/2016,San Miguel,San Miguel County,Tierra y Montes,2016,c(-105.672496083333, 35.749751),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8042,42,6/22/2012,San Miguel,San Miguel County,Tierra y Montes,2012,c(-105.627203958333, 35.601061),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8043,52,6/22/2012,San Miguel,San Miguel County,Tierra y Montes,2012,c(-105.61464, 35.621281),Shrub/Scrub,Areas dominated by shrubs; less than 5 meters tall with shrub canopy typically greater than 20% of total vegetation.
8044,42,8/10/2012,San Miguel,San Miguel County,Tierra y Montes,2012,c(-105.564720041667, 35.581509),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8045,42,6/22/2012,San Miguel,San Miguel County,Tierra y Montes,2012,c(-105.630039, 35.589801),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
8046,42,8/9/2011,San Miguel,San Miguel County,Tierra y Montes,2011,c(-105.478642, 35.703441),Evergreen Forest,Areas dominated by trees where 75% or more of the trees remain green all year.
